asset_id,male,female,unknownUsers,percentMale,percentFemale,near_even,total_interactions
3212812,8,15,22,35%,65%,0,45
3202523,6,12,27,33%,67%,0,45
3113583,7,11,27,39%,61%,0,45
3099178,4,13,28,24%,76%,0,45
3097416,6,4,35,60%,40%,0,45
3074109,17,9,19,65%,35%,0,45
3054389,10,13,22,43%,57%,0,45
3054388,8,14,23,36%,64%,0,45
3052746,4,10,31,29%,71%,0,45
3030728,5,12,28,29%,71%,0,45
3030694,12,9,24,57%,43%,0,45
3027770,7,15,23,32%,68%,0,45
3018034,2,9,34,18%,82%,0,45
3002257,3,11,31,21%,79%,0,45
2997551,6,8,31,43%,57%,0,45
2994942,8,6,31,57%,43%,0,45
2988743,13,6,26,68%,32%,0,45
2944925,3,15,27,17%,83%,0,45
2882954,8,10,27,44%,56%,0,45
2874413,7,12,26,37%,63%,0,45
2869072,9,6,30,60%,40%,0,45
2866996,3,14,28,18%,82%,0,45
2859321,9,7,29,56%,44%,0,45
2856073,9,11,25,45%,55%,0,45
2850255,8,10,27,44%,56%,0,45
2846313,9,6,30,60%,40%,0,45
2823419,14,8,23,64%,36%,0,45
2695439,6,12,27,33%,67%,0,45
4275103,5,9,30,36%,64%,0,44
4267702,5,15,24,25%,75%,0,44
4248794,7,13,24,35%,65%,0,44
4248722,7,15,22,32%,68%,0,44
4248211,5,13,26,28%,72%,0,44
4219108,5,12,27,29%,71%,0,44
4209650,8,10,26,44%,56%,0,44
4199638,12,4,28,75%,25%,0,44
4194619,5,10,29,33%,67%,0,44
4191898,6,8,30,43%,57%,0,44
4181435,8,10,26,44%,56%,0,44
4174809,7,12,25,37%,63%,0,44
4174649,8,6,30,57%,43%,0,44
4174617,3,11,30,21%,79%,0,44
4174606,7,11,26,39%,61%,0,44
4174605,4,15,25,21%,79%,0,44
4171692,6,13,25,32%,68%,0,44
4171685,7,12,25,37%,63%,0,44
4171257,6,10,28,38%,63%,0,44
4171212,6,11,27,35%,65%,0,44
4171204,9,14,21,39%,61%,0,44
4171190,6,14,24,30%,70%,0,44
4170764,5,10,29,33%,67%,0,44
4169108,5,16,23,24%,76%,0,44
4169107,4,10,30,29%,71%,0,44
4161964,4,12,28,25%,75%,0,44
4161924,2,10,32,17%,83%,0,44
4158648,7,10,27,41%,59%,0,44
4158642,7,9,28,44%,56%,0,44
4145605,3,13,28,19%,81%,0,44
4145583,6,11,27,35%,65%,0,44
4144715,2,12,30,14%,86%,0,44
4141673,4,5,35,44%,56%,0,44
4129178,6,12,26,33%,67%,0,44
4086941,5,11,28,31%,69%,0,44
4086916,13,4,27,76%,24%,0,44
4086852,6,9,29,40%,60%,0,44
4084540,8,5,31,62%,38%,0,44
4036537,5,10,29,33%,67%,0,44
4036476,8,10,26,44%,56%,0,44
4031443,8,14,22,36%,64%,0,44
4006646,3,13,28,19%,81%,0,44
4005037,8,12,24,40%,60%,0,44
3999052,5,10,29,33%,67%,0,44
3998915,10,5,29,67%,33%,0,44
3998903,9,11,24,45%,55%,0,44
3998888,2,7,35,22%,78%,0,44
3989646,4,9,31,31%,69%,0,44
3989536,4,6,34,40%,60%,0,44
3982646,6,8,30,43%,57%,0,44
3980560,4,5,35,44%,56%,0,44
3980552,5,8,31,38%,62%,0,44
3980551,8,6,30,57%,43%,0,44
3980538,6,11,27,35%,65%,0,44
3980409,6,11,27,35%,65%,0,44
3976907,8,11,25,42%,58%,0,44
3976021,8,13,23,38%,62%,0,44
3961754,11,5,28,69%,31%,0,44
3961555,10,6,28,63%,38%,0,44
3961487,5,8,31,38%,62%,0,44
3961048,4,12,28,25%,75%,0,44
3960975,4,11,29,27%,73%,0,44
3960754,3,8,33,27%,73%,0,44
3935781,9,11,24,45%,55%,0,44
3922570,5,7,32,42%,58%,0,44
3892963,7,11,26,39%,61%,0,44
3892369,6,13,25,32%,68%,0,44
3867500,9,11,24,45%,55%,0,44
3866469,7,9,28,44%,56%,0,44
3864919,7,5,32,58%,42%,0,44
3864870,9,12,23,43%,57%,0,44
3864842,6,8,30,43%,57%,0,44
3864590,8,10,26,44%,56%,0,44
3864201,6,11,27,35%,65%,0,44
3864174,7,16,21,30%,70%,0,44
3863356,4,8,32,33%,67%,0,44
3863332,4,10,30,29%,71%,0,44
3846149,9,6,29,60%,40%,0,44
3842842,10,5,29,67%,33%,0,44
3842838,6,10,28,38%,63%,0,44
3836392,7,9,28,44%,56%,0,44
3609235,6,13,25,32%,68%,0,44
3603750,12,3,29,80%,20%,0,44
3591852,7,11,26,39%,61%,0,44
3532209,8,11,25,42%,58%,0,44
3532119,6,14,24,30%,70%,0,44
3508787,3,16,25,16%,84%,0,44
3486237,8,10,26,44%,56%,0,44
3475691,4,11,29,27%,73%,0,44
3469537,7,11,26,39%,61%,0,44
3469515,4,12,28,25%,75%,0,44
3469433,6,9,29,40%,60%,0,44
3469415,7,14,23,33%,67%,0,44
3469112,6,9,29,40%,60%,0,44
3469008,4,11,29,27%,73%,0,44
3469002,8,15,21,35%,65%,0,44
3333287,7,12,25,37%,63%,0,44
3332628,10,4,30,71%,29%,0,44
3332432,10,5,29,67%,33%,0,44
3318449,4,3,37,57%,43%,0,44
3302338,8,6,30,57%,43%,0,44
3298104,7,11,26,39%,61%,0,44
3256970,12,9,23,57%,43%,0,44
3256847,5,8,31,38%,62%,0,44
3256766,9,11,24,45%,55%,0,44
3256436,8,11,25,42%,58%,0,44
3256369,10,8,26,56%,44%,0,44
3256352,9,13,22,41%,59%,0,44
3104355,7,10,27,41%,59%,0,44
3099197,6,11,27,35%,65%,0,44
3098911,5,11,28,31%,69%,0,44
3098856,13,7,24,65%,35%,0,44
3098765,6,9,29,40%,60%,0,44
3098142,8,10,26,44%,56%,0,44
3098140,11,6,27,65%,35%,0,44
3083165,6,12,26,33%,67%,0,44
3075973,7,19,18,27%,73%,0,44
3052608,6,11,27,35%,65%,0,44
3052593,4,10,30,29%,71%,0,44
3033967,2,12,30,14%,86%,0,44
3030740,5,11,28,31%,69%,0,44
3030709,10,7,27,59%,41%,0,44
3030671,6,11,27,35%,65%,0,44
3021476,4,7,33,36%,64%,0,44
2996578,2,14,28,13%,88%,0,44
2944914,5,9,30,36%,64%,0,44
2858357,5,11,28,31%,69%,0,44
2851764,4,12,28,25%,75%,0,44
2851343,9,7,28,56%,44%,0,44
2692531,7,11,26,39%,61%,0,44
2692466,2,13,29,13%,87%,0,44
2691619,13,7,24,65%,35%,0,44
2691611,5,15,24,25%,75%,0,44
2691463,6,13,25,32%,68%,0,44
2690519,4,9,31,31%,69%,0,44
2689586,7,9,28,44%,56%,0,44
2689573,5,11,28,31%,69%,0,44
2678125,7,15,22,32%,68%,0,44
Z053,5,12,26,29%,71%,0,43
4272444,2,12,29,14%,86%,0,43
4240334,9,6,28,60%,40%,0,43
4219092,5,10,28,33%,67%,0,43
4217453,11,7,25,61%,39%,0,43
4213478,8,10,25,44%,56%,0,43
4191896,5,8,30,38%,62%,0,43
4191438,3,12,28,20%,80%,0,43
4185845,7,13,23,35%,65%,0,43
4180759,8,6,29,57%,43%,0,43
4174643,10,8,25,56%,44%,0,43
4174638,4,16,23,20%,80%,0,43
4174635,7,11,25,39%,61%,0,43
4174549,12,7,24,63%,37%,0,43
4171708,7,12,24,37%,63%,0,43
4171248,9,17,17,35%,65%,0,43
4171214,11,6,26,65%,35%,0,43
4170800,3,10,30,23%,77%,0,43
4161949,6,14,23,30%,70%,0,43
4161941,5,13,25,28%,72%,0,43
4161910,6,8,29,43%,57%,0,43
4161869,4,11,28,27%,73%,0,43
4161841,4,10,29,29%,71%,0,43
4158641,6,13,24,32%,68%,0,43
4158063,2,10,31,17%,83%,0,43
4154504,8,12,23,40%,60%,0,43
4154494,7,3,33,70%,30%,0,43
4150060,11,6,26,65%,35%,0,43
4147395,7,9,27,44%,56%,0,43
4145608,8,12,23,40%,60%,0,43
4145582,3,5,35,38%,63%,0,43
4144730,9,5,29,64%,36%,0,43
4141668,1,14,28,7%,93%,0,43
4141000,2,10,31,17%,83%,0,43
4111230,6,8,29,43%,57%,0,43
4101678,6,9,28,40%,60%,0,43
4092129,6,14,23,30%,70%,0,43
4092125,11,14,18,44%,56%,0,43
4086905,9,7,27,56%,44%,0,43
4086869,5,9,29,36%,64%,0,43
4081349,5,7,31,42%,58%,0,43
4036420,4,15,24,21%,79%,0,43
4036406,2,18,23,10%,90%,0,43
4031442,9,11,23,45%,55%,0,43
4031440,6,10,27,38%,63%,0,43
4021898,6,9,28,40%,60%,0,43
3998918,10,8,25,56%,44%,0,43
3998900,4,9,30,31%,69%,0,43
3998892,10,6,27,63%,38%,0,43
3989954,5,8,30,38%,62%,0,43
3989640,4,2,37,67%,33%,0,43
3989569,4,10,29,29%,71%,0,43
3989538,6,10,27,38%,63%,0,43
3984785,8,10,25,44%,56%,0,43
3984780,4,9,30,31%,69%,0,43
3982639,9,5,29,64%,36%,0,43
3981406,8,6,29,57%,43%,0,43
3981144,11,6,26,65%,35%,0,43
3980573,6,8,29,43%,57%,0,43
3980544,6,11,26,35%,65%,0,43
3961290,4,15,24,21%,79%,0,43
3961256,9,7,27,56%,44%,0,43
3960804,10,6,27,63%,38%,0,43
3960792,10,6,27,63%,38%,0,43
3960788,9,7,27,56%,44%,0,43
3960784,4,7,32,36%,64%,0,43
3960736,10,8,25,56%,44%,0,43
3960636,7,3,33,70%,30%,0,43
3943569,7,11,25,39%,61%,0,43
3893070,4,6,33,40%,60%,0,43
3893039,6,13,24,32%,68%,0,43
3892481,2,17,24,11%,89%,0,43
3891366,1,8,34,11%,89%,0,43
3890912,4,14,25,22%,78%,0,43
3867503,5,11,27,31%,69%,0,43
3867495,7,9,27,44%,56%,0,43
3866609,8,13,22,38%,62%,0,43
3866605,7,10,26,41%,59%,0,43
3866439,4,18,21,18%,82%,0,43
3864280,5,10,28,33%,67%,0,43
3863353,6,9,28,40%,60%,0,43
3863310,4,14,25,22%,78%,0,43
3833697,6,13,24,32%,68%,0,43
3829904,8,14,21,36%,64%,0,43
3799924,8,10,25,44%,56%,0,43
3604596,10,8,25,56%,44%,0,43
3603723,7,14,22,33%,67%,0,43
3568659,6,12,25,33%,67%,0,43
3536802,6,11,26,35%,65%,0,43
3500845,2,14,27,13%,88%,0,43
3489252,6,12,25,33%,67%,0,43
3469646,9,6,28,60%,40%,0,43
3469539,6,9,28,40%,60%,0,43
3469485,7,9,27,44%,56%,0,43
3468990,6,10,27,38%,63%,0,43
3346171,4,13,26,24%,76%,0,43
3332436,6,10,27,38%,63%,0,43
3331709,9,6,28,60%,40%,0,43
3327463,4,8,31,33%,67%,0,43
3316598,9,13,21,41%,59%,0,43
3256807,7,11,25,39%,61%,0,43
3256476,5,15,23,25%,75%,0,43
3256438,4,12,27,25%,75%,0,43
3251694,9,6,28,60%,40%,0,43
3137452,5,8,30,38%,62%,0,43
3132173,4,11,28,27%,73%,0,43
3106897,5,12,26,29%,71%,0,43
3099216,10,8,25,56%,44%,0,43
3098977,9,11,23,45%,55%,0,43
3098853,9,6,28,60%,40%,0,43
3098819,7,9,27,44%,56%,0,43
3098803,7,13,23,35%,65%,0,43
3098780,6,14,23,30%,70%,0,43
3086793,5,12,26,29%,71%,0,43
3085579,4,10,29,29%,71%,0,43
3052603,6,9,28,40%,60%,0,43
3030787,11,9,23,55%,45%,0,43
3030705,7,12,24,37%,63%,0,43
3021479,5,7,31,42%,58%,0,43
3016053,8,10,25,44%,56%,0,43
2996581,3,10,30,23%,77%,0,43
2992647,4,9,30,31%,69%,0,43
2982664,9,13,21,41%,59%,0,43
2944923,6,9,28,40%,60%,0,43
2894607,6,9,28,40%,60%,0,43
2695465,7,4,32,64%,36%,0,43
2695432,6,11,26,35%,65%,0,43
2691457,3,13,27,19%,81%,0,43
2690141,5,11,27,31%,69%,0,43
2689576,4,7,32,36%,64%,0,43
2689199,7,13,23,35%,65%,0,43
2688267,3,11,29,21%,79%,0,43
Z090,3,12,27,20%,80%,0,42
4271570,7,9,26,44%,56%,0,42
4243112,3,7,32,30%,70%,0,42
4231713,4,14,24,22%,78%,0,42
4231711,6,8,28,43%,57%,0,42
4231114,3,14,25,18%,82%,0,42
4231111,4,15,23,21%,79%,0,42
4221112,7,11,24,39%,61%,0,42
4219033,2,8,32,20%,80%,0,42
4217086,9,12,21,43%,57%,0,42
4214197,9,7,26,56%,44%,0,42
4194643,4,11,27,27%,73%,0,42
4194623,3,11,28,21%,79%,0,42
4174751,3,12,27,20%,80%,0,42
4174706,2,12,28,14%,86%,0,42
4174628,9,6,27,60%,40%,0,42
4174615,6,11,25,35%,65%,0,42
4174612,7,5,30,58%,42%,0,42
4174604,11,6,25,65%,35%,0,42
4173857,7,12,23,37%,63%,0,42
4171687,7,9,26,44%,56%,0,42
4171237,4,10,28,29%,71%,0,42
4171236,7,10,25,41%,59%,0,42
4171232,7,9,26,44%,56%,0,42
4171227,4,7,31,36%,64%,0,42
4171177,2,10,30,17%,83%,0,42
4170818,7,13,22,35%,65%,0,42
4170787,5,11,26,31%,69%,0,42
4170783,3,10,29,23%,77%,0,42
4170773,11,9,22,55%,45%,0,42
4161972,10,7,25,59%,41%,0,42
4161939,4,8,30,33%,67%,0,42
4161930,4,12,26,25%,75%,0,42
4161891,4,13,25,24%,76%,0,42
4161865,10,13,19,43%,57%,0,42
4161844,4,14,24,22%,78%,0,42
4158147,4,9,29,31%,69%,0,42
4158095,6,4,32,60%,40%,0,42
4158086,4,9,29,31%,69%,0,42
4154517,4,12,26,25%,75%,0,42
4154513,3,9,30,25%,75%,0,42
4145604,5,4,33,56%,44%,0,42
4141670,5,12,25,29%,71%,0,42
4111246,9,7,26,56%,44%,0,42
4102857,5,12,25,29%,71%,0,42
4102569,9,6,27,60%,40%,0,42
4102486,2,10,30,17%,83%,0,42
4093299,5,7,30,42%,58%,0,42
4093288,10,8,24,56%,44%,0,42
4086908,5,10,27,33%,67%,0,42
4086870,5,14,23,26%,74%,0,42
4084521,3,14,25,18%,82%,0,42
4081350,8,11,23,42%,58%,0,42
4074135,9,5,28,64%,36%,0,42
4074134,6,8,28,43%,57%,0,42
4072117,4,13,25,24%,76%,0,42
4045350,7,11,24,39%,61%,0,42
4044798,5,9,28,36%,64%,0,42
4008047,5,10,27,33%,67%,0,42
4003543,5,11,26,31%,69%,0,42
3998906,5,8,29,38%,62%,0,42
3998895,6,11,25,35%,65%,0,42
3990127,10,7,25,59%,41%,0,42
3988777,6,12,24,33%,67%,0,42
3988775,3,9,30,25%,75%,0,42
3985681,7,11,24,39%,61%,0,42
3984781,5,9,28,36%,64%,0,42
3980825,6,11,25,35%,65%,0,42
3980605,10,8,24,56%,44%,0,42
3976643,5,7,30,42%,58%,0,42
3973358,10,7,25,59%,41%,0,42
3968470,6,9,27,40%,60%,0,42
3964811,8,14,20,36%,64%,0,42
3961529,5,9,28,36%,64%,0,42
3961498,5,8,29,38%,62%,0,42
3961486,4,6,32,40%,60%,0,42
3961282,5,8,29,38%,62%,0,42
3961201,6,10,26,38%,63%,0,42
3961020,6,12,24,33%,67%,0,42
3961015,7,5,30,58%,42%,0,42
3960723,6,9,27,40%,60%,0,42
3947222,4,11,27,27%,73%,0,42
3943982,2,10,30,17%,83%,0,42
3893027,3,12,27,20%,80%,0,42
3892384,5,9,28,36%,64%,0,42
3891564,5,9,28,36%,64%,0,42
3864782,9,5,28,64%,36%,0,42
3864205,5,8,29,38%,62%,0,42
3864166,4,13,25,24%,76%,0,42
3864107,4,11,27,27%,73%,0,42
3846110,6,10,26,38%,63%,0,42
3836377,5,10,27,33%,67%,0,42
3826390,6,9,27,40%,60%,0,42
3728879,6,11,25,35%,65%,0,42
3609211,8,3,31,73%,27%,0,42
3603684,4,9,29,31%,69%,0,42
3602451,7,13,22,35%,65%,0,42
3602403,6,11,25,35%,65%,0,42
3602390,6,14,22,30%,70%,0,42
3574526,6,10,26,38%,63%,0,42
3574152,9,7,26,56%,44%,0,42
3523774,5,17,20,23%,77%,0,42
3477034,6,11,25,35%,65%,0,42
3477031,4,7,31,36%,64%,0,42
3469635,6,9,27,40%,60%,0,42
3469626,8,10,24,44%,56%,0,42
3469576,10,8,24,56%,44%,0,42
3469556,7,12,23,37%,63%,0,42
3469461,8,6,28,57%,43%,0,42
3469446,5,7,30,42%,58%,0,42
3469366,7,9,26,44%,56%,0,42
3469135,8,12,22,40%,60%,0,42
3332798,5,9,28,36%,64%,0,42
3332779,6,10,26,38%,63%,0,42
3332438,6,10,26,38%,63%,0,42
3332434,10,8,24,56%,44%,0,42
3329514,5,10,27,33%,67%,0,42
3280834,6,10,26,38%,63%,0,42
3256973,9,6,27,60%,40%,0,42
3256459,12,6,24,67%,33%,0,42
3256445,7,11,24,39%,61%,0,42
3256439,6,13,23,32%,68%,0,42
3109186,9,7,26,56%,44%,0,42
3099985,8,3,31,73%,27%,0,42
3099189,14,8,20,64%,36%,0,42
3099183,7,12,23,37%,63%,0,42
3098909,5,10,27,33%,67%,0,42
3094224,7,10,25,41%,59%,0,42
3077788,5,9,28,36%,64%,0,42
3077783,7,14,21,33%,67%,0,42
3075975,9,7,26,56%,44%,0,42
3075972,6,9,27,40%,60%,0,42
3074108,9,7,26,56%,44%,0,42
3069690,6,11,25,35%,65%,0,42
3021480,4,7,31,36%,64%,0,42
2992644,3,16,23,16%,84%,0,42
2980028,5,10,27,33%,67%,0,42
2863996,8,12,22,40%,60%,0,42
2859998,5,8,29,38%,62%,0,42
2854178,6,3,33,67%,33%,0,42
2840450,5,7,30,42%,58%,0,42
2692285,5,7,30,42%,58%,0,42
2691453,4,15,23,21%,79%,0,42
2691439,5,8,29,38%,62%,0,42
2666297,6,11,25,35%,65%,0,42
4243113,6,10,25,38%,63%,0,41
4217646,5,12,24,29%,71%,0,41
4210879,5,8,28,38%,62%,0,41
4205080,4,8,29,33%,67%,0,41
4197185,10,8,23,56%,44%,0,41
4191907,5,4,32,56%,44%,0,41
4191391,4,5,32,44%,56%,0,41
4182731,4,10,27,29%,71%,0,41
4181159,6,11,24,35%,65%,0,41
4177872,5,10,26,33%,67%,0,41
4174758,6,8,27,43%,57%,0,41
4174705,9,12,20,43%,57%,0,41
4174659,9,4,28,69%,31%,0,41
4174658,7,10,24,41%,59%,0,41
4174633,7,10,24,41%,59%,0,41
4173922,6,9,26,40%,60%,0,41
4173438,6,15,20,29%,71%,0,41
4173395,6,9,26,40%,60%,0,41
4173196,6,8,27,43%,57%,0,41
4171979,4,8,29,33%,67%,0,41
4171698,6,12,23,33%,67%,0,41
4171321,7,11,23,39%,61%,0,41
4171246,8,10,23,44%,56%,0,41
4171230,9,4,28,69%,31%,0,41
4171193,4,15,22,21%,79%,0,41
4169109,7,9,25,44%,56%,0,41
4169079,4,5,32,44%,56%,0,41
4161991,7,10,24,41%,59%,0,41
4161959,3,11,27,21%,79%,0,41
4161879,2,13,26,13%,87%,0,41
4158646,10,8,23,56%,44%,0,41
4158120,7,10,24,41%,59%,0,41
4118110,6,12,23,33%,67%,0,41
4101665,1,11,29,8%,92%,0,41
4093310,11,5,25,69%,31%,0,41
4093258,9,5,27,64%,36%,0,41
4093217,6,13,22,32%,68%,0,41
4093210,5,8,28,38%,62%,0,41
4091536,11,9,21,55%,45%,0,41
4086927,10,5,26,67%,33%,0,41
4086915,8,10,23,44%,56%,0,41
4086867,7,10,24,41%,59%,0,41
4072546,3,8,30,27%,73%,0,41
4072130,3,14,24,18%,82%,0,41
4057603,7,11,23,39%,61%,0,41
4046259,5,8,28,38%,62%,0,41
4036536,7,9,25,44%,56%,0,41
4031508,9,6,26,60%,40%,0,41
4031460,10,7,24,59%,41%,0,41
4031435,10,5,26,67%,33%,0,41
4025458,4,8,29,33%,67%,0,41
4003534,4,8,29,33%,67%,0,41
4003512,7,2,32,78%,22%,0,41
3998920,5,9,27,36%,64%,0,41
3990128,6,9,26,40%,60%,0,41
3989349,5,10,26,33%,67%,0,41
3980579,8,3,30,73%,27%,0,41
3980450,7,12,22,37%,63%,0,41
3976027,5,9,27,36%,64%,0,41
3973354,6,12,23,33%,67%,0,41
3973294,6,9,26,40%,60%,0,41
3967174,7,4,30,64%,36%,0,41
3961591,4,7,30,36%,64%,0,41
3961587,5,9,27,36%,64%,0,41
3961118,4,3,34,57%,43%,0,41
3961110,6,8,27,43%,57%,0,41
3960997,4,13,24,24%,76%,0,41
3960818,3,10,28,23%,77%,0,41
3960791,8,5,28,62%,38%,0,41
3951092,8,6,27,57%,43%,0,41
3947908,7,5,29,58%,42%,0,41
3943563,4,9,28,31%,69%,0,41
3943201,7,12,22,37%,63%,0,41
3922013,3,5,33,38%,63%,0,41
3892492,4,9,28,31%,69%,0,41
3891585,9,4,28,69%,31%,0,41
3891476,3,11,27,21%,79%,0,41
3867512,2,8,31,20%,80%,0,41
3867474,2,9,30,18%,82%,0,41
3864853,4,9,28,31%,69%,0,41
3864806,6,11,24,35%,65%,0,41
3864743,5,13,23,28%,72%,0,41
3864662,7,11,23,39%,61%,0,41
3864650,6,4,31,60%,40%,0,41
3864602,5,8,28,38%,62%,0,41
3864223,10,7,24,59%,41%,0,41
3863344,5,12,24,29%,71%,0,41
3863322,4,12,25,25%,75%,0,41
3863308,9,12,20,43%,57%,0,41
3842840,4,9,28,31%,69%,0,41
3752541,9,7,25,56%,44%,0,41
3614397,5,9,27,36%,64%,0,41
3609195,6,11,24,35%,65%,0,41
3603682,5,7,29,42%,58%,0,41
3602233,8,6,27,57%,43%,0,41
3574491,7,5,29,58%,42%,0,41
3509787,7,13,21,35%,65%,0,41
3503467,5,9,27,36%,64%,0,41
3484247,5,10,26,33%,67%,0,41
3469892,6,14,21,30%,70%,0,41
3469536,1,13,27,7%,93%,0,41
3469504,6,14,21,30%,70%,0,41
3469498,7,10,24,41%,59%,0,41
3332765,7,11,23,39%,61%,0,41
3298990,3,9,29,25%,75%,0,41
3256767,5,10,26,33%,67%,0,41
3256761,3,9,29,25%,75%,0,41
3256449,6,8,27,43%,57%,0,41
3256405,6,12,23,33%,67%,0,41
3224471,6,11,24,35%,65%,0,41
3111428,4,15,22,21%,79%,0,41
3109255,5,10,26,33%,67%,0,41
3099214,3,12,26,20%,80%,0,41
3099184,3,7,31,30%,70%,0,41
3098915,9,7,25,56%,44%,0,41
3098759,4,9,28,31%,69%,0,41
3098711,13,9,19,59%,41%,0,41
3090148,6,8,27,43%,57%,0,41
3069951,7,11,23,39%,61%,0,41
3069696,8,6,27,57%,43%,0,41
3067200,8,10,23,44%,56%,0,41
3030782,6,9,26,40%,60%,0,41
3030781,6,9,26,40%,60%,0,41
3030729,4,12,25,25%,75%,0,41
3030726,3,11,27,21%,79%,0,41
3030720,10,6,25,63%,38%,0,41
3030706,1,10,30,9%,91%,0,41
3030695,4,9,28,31%,69%,0,41
3030662,6,9,26,40%,60%,0,41
3002255,6,10,25,38%,63%,0,41
2999946,6,8,27,43%,57%,0,41
2992685,5,7,29,42%,58%,0,41
2982662,5,8,28,38%,62%,0,41
2944520,7,9,25,44%,56%,0,41
2838556,7,9,25,44%,56%,0,41
2695441,6,14,21,30%,70%,0,41
2692527,6,12,23,33%,67%,0,41
2692468,1,14,26,7%,93%,0,41
2691617,4,12,25,25%,75%,0,41
2690526,9,5,27,64%,36%,0,41
2688268,4,8,29,33%,67%,0,41
2681195,8,13,20,38%,62%,0,41
4277237,4,6,30,40%,60%,0,40
4268844,5,12,23,29%,71%,0,40
4268843,5,4,31,56%,44%,0,40
4248813,8,5,27,62%,38%,0,40
4244271,8,5,27,62%,38%,0,40
4244269,7,11,22,39%,61%,0,40
4231712,4,9,27,31%,69%,0,40
4231710,9,11,20,45%,55%,0,40
4221976,3,6,31,33%,67%,0,40
4221123,4,10,26,29%,71%,0,40
4220375,10,6,24,63%,38%,0,40
4215133,10,7,23,59%,41%,0,40
4214198,6,9,25,40%,60%,0,40
4210950,7,10,23,41%,59%,0,40
4190457,2,8,30,20%,80%,0,40
4174694,5,9,26,36%,64%,0,40
4174690,11,2,27,85%,15%,0,40
4174664,4,8,28,33%,67%,0,40
4174503,3,5,32,38%,63%,0,40
4173820,4,8,28,33%,67%,0,40
4173200,5,8,27,38%,62%,0,40
4171987,6,11,23,35%,65%,0,40
4171249,4,9,27,31%,69%,0,40
4171231,8,4,28,67%,33%,0,40
4171226,6,10,24,38%,63%,0,40
4171219,7,10,23,41%,59%,0,40
4170822,5,13,22,28%,72%,0,40
4170804,4,5,31,44%,56%,0,40
4170802,13,7,20,65%,35%,0,40
4170228,10,8,22,56%,44%,0,40
4169116,6,1,33,86%,14%,0,40
4169099,4,11,25,27%,73%,0,40
4169025,4,8,28,33%,67%,0,40
4161985,6,13,21,32%,68%,0,40
4161983,3,10,27,23%,77%,0,40
4161977,9,4,27,69%,31%,0,40
4161962,2,13,25,13%,87%,0,40
4161957,3,8,29,27%,73%,0,40
4161904,2,13,25,13%,87%,0,40
4161888,6,8,26,43%,57%,0,40
4161874,12,3,25,80%,20%,0,40
4161864,11,4,25,73%,27%,0,40
4161848,4,9,27,31%,69%,0,40
4158104,5,7,28,42%,58%,0,40
4154972,6,15,19,29%,71%,0,40
4154965,10,7,23,59%,41%,0,40
4154940,6,9,25,40%,60%,0,40
4150062,7,11,22,39%,61%,0,40
4147401,4,9,27,31%,69%,0,40
4104923,10,7,23,59%,41%,0,40
4103717,5,12,23,29%,71%,0,40
4088468,5,11,24,31%,69%,0,40
4086921,10,5,25,67%,33%,0,40
4084518,5,7,28,42%,58%,0,40
4081357,5,9,26,36%,64%,0,40
4081353,5,9,26,36%,64%,0,40
4072585,6,8,26,43%,57%,0,40
4072485,4,11,25,27%,73%,0,40
4045353,6,10,24,38%,63%,0,40
4044904,3,6,31,33%,67%,0,40
4044791,7,10,23,41%,59%,0,40
4036405,5,8,27,38%,62%,0,40
4031439,4,11,25,27%,73%,0,40
4031438,5,9,26,36%,64%,0,40
4024052,2,10,28,17%,83%,0,40
4015423,10,8,22,56%,44%,0,40
4015407,5,8,27,38%,62%,0,40
4009887,4,7,29,36%,64%,0,40
4008055,11,4,25,73%,27%,0,40
4000970,8,10,22,44%,56%,0,40
3998901,5,11,24,31%,69%,0,40
3989647,5,11,24,31%,69%,0,40
3989532,8,6,26,57%,43%,0,40
3989342,5,8,27,38%,62%,0,40
3989232,6,3,31,67%,33%,0,40
3982690,8,6,26,57%,43%,0,40
3982638,3,12,25,20%,80%,0,40
3982459,6,9,25,40%,60%,0,40
3980602,3,6,31,33%,67%,0,40
3980554,2,4,34,33%,67%,0,40
3980543,5,10,25,33%,67%,0,40
3980008,8,14,18,36%,64%,0,40
3961599,5,8,27,38%,62%,0,40
3961491,6,4,30,60%,40%,0,40
3961223,6,11,23,35%,65%,0,40
3961069,2,9,29,18%,82%,0,40
3961001,4,5,31,44%,56%,0,40
3960812,3,5,32,38%,63%,0,40
3951086,6,8,26,43%,57%,0,40
3943211,4,7,29,36%,64%,0,40
3922016,10,8,22,56%,44%,0,40
3914995,5,11,24,31%,69%,0,40
3893136,5,8,27,38%,62%,0,40
3893044,5,9,26,36%,64%,0,40
3892363,6,10,24,38%,63%,0,40
3891484,2,10,28,17%,83%,0,40
3891340,8,14,18,36%,64%,0,40
3890910,5,11,24,31%,69%,0,40
3890864,4,10,26,29%,71%,0,40
3890849,6,13,21,32%,68%,0,40
3864857,7,12,21,37%,63%,0,40
3864735,3,13,24,19%,81%,0,40
3864641,4,7,29,36%,64%,0,40
3864183,6,9,25,40%,60%,0,40
3836404,6,8,26,43%,57%,0,40
3833659,5,9,26,36%,64%,0,40
3755308,4,14,22,22%,78%,0,40
3733318,5,12,23,29%,71%,0,40
3728851,12,8,20,60%,40%,0,40
3664659,6,8,26,43%,57%,0,40
3618883,8,6,26,57%,43%,0,40
3609261,11,5,24,69%,31%,0,40
3609228,6,9,25,40%,60%,0,40
